,index,Unnamed: 0,Time_Stop,Day_Of_Year,Latitude,Longitude,Pressure_Altitude,MSL_GPS_Altitude,Static_Air_Temp,Static_Pressure,CO_DACOM,CO2,H2O_DLH,NO_CL,NO2_CL,O3_CL,HNO3_CITCIMS,HNO3_PM1_NO3_SAGAMC,BC_mass_90_550_nm,OA_PM1_AMS,Sulfate_PM1_AMS,Nitrate_PM1_AMS,Ammonium_PM1_AMS,Smoke_flag,smoke_age,CH2O_ISAF,CH2O_CAMS,jNO2_NO_O3P_CAFS,PAN_GTCIMS,NH3_UIOPTR,convert_ppb_to_molec_cm3,M_molec_cm3,NOx_CL,Longitude_0to360,temperature_K,OA_PM1_AMS_ambient_og,OA_PM1_AMS_ambient,Sulfate_PM1_AMS_ambient,Nitrate_PM1_AMS_ambient,Ammonium_PM1_AMS_ambient,BC_mass_90_550_nm_ambient,DoY_corrected,Time_Stop_corrected,yyyymmdd,RF,year,month,day,hour,minute,second,julfrac,yyyy-mm-dd
189,25817,25817,79390.0,215.0,48.052998,-119.150155,16195.0,5143.0,-6.97,544.81,243.07,402.88,579.98,0.06272,0.11495,75.845,137.7,76.0,78.8,8.2318,0.475,0.1889,0.1605,1.0,,322.0,775.0,0.011342,795.6972,,14828148055.310396,1.4828148055310395e+19,0.17767,240.849845,266.17999999999995,4.542020106671359,4.54202010667136,0.2620884315300293,0.1042284309811001,0.0885583016011994,43.47909137803435,215.0,79390.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,10.0,42218.91886574074,2019-08-03
190,25818,25818,79391.0,215.0,48.054596,-119.148412,16139.0,5126.0,-6.91,546.06,232.87,402.97,591.51,0.01532,0.06009,72.684,30.9,76.0,54.92,8.03505,0.52686,0.1786,0.15712,1.0,,252.0,721.0,0.011603,758.849,,14858820082.784369,1.4858820082784369e+19,0.07541,240.851588,266.23999999999995,4.442630933140138,4.442630933140137,0.2913042897597666,0.098749091126854,0.0868726606822581,30.365621974730253,215.0,79391.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,11.0,42218.91887731481,2019-08-03
191,25819,25819,79392.0,215.0,48.056159,-119.146597,16087.0,5110.0,-6.85,547.21,226.22,402.76,558.75,0.00395,0.03868,72.403,37.8,76.0,110.42,7.3732,0.78428,0.13268,0.1763,1.0,,248.0,750.0,0.011632,659.6,,14886757805.333311,1.488675780533331e+19,0.04263,240.853403,266.29999999999995,4.084354840873632,4.084354840873634,0.4344487894808731,0.0734975587651377,0.0976606844309148,61.166720220428935,215.0,79392.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,12.0,42218.91888888889,2019-08-03
192,25820,25820,79393.0,215.0,48.057684,-119.144709,16037.0,5095.0,-6.75,548.32,237.3,402.69,572.0,0.02587,0.005,72.654,36.4,76.0,31.09,9.01248,0.76842,0.17414,0.33755,1.0,,296.0,716.0,0.011725,656.476,,14911355714.627306,1.4911355714627308e+19,0.03087,240.855291,266.4,5.000676644919679,5.000676644919681,0.4263665436693541,0.0966235521128827,0.1872934421482919,17.250638768746544,215.0,79393.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,13.0,42218.918900462966,2019-08-03
193,25821,25821,79394.0,215.0,48.05917,-119.142751,15990.0,5081.0,-6.67,549.37,225.1,402.71,591.04,0.01562,0.05703,73.483,51.9,76.0,85.11,7.38112,1.06193,0.15973,0.16098,1.0,,342.0,712.0,0.011715,651.2923,,14935424956.23771,1.493542495623771e+19,0.0726499999999999,240.857249,266.48,4.102108833901569,4.10210883390157,0.5901749915981713,0.0887710596818772,0.0894657558854855,47.30047511127886,215.0,79394.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,14.0,42218.91891203704,2019-08-03
194,25822,25822,79395.0,215.0,48.060615,-119.140726,15946.0,5068.0,-6.6,550.35,227.78,402.68,642.06,0.02395,0.10964,73.587,47.8,76.0,103.2,7.79842,0.91313,0.14946,0.14182,1.0,,405.0,801.0,0.011612,638.4,,14958138424.194218,1.4958138424194218e+19,0.13359,240.859274,266.54999999999995,4.340617306889121,4.340617306889122,0.5082501175160692,0.0831897567311902,0.0789373163362598,57.44134146031599,215.0,79395.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,15.0,42218.91892361111,2019-08-03
195,25823,25823,79396.0,215.0,48.062019,-119.138638,15905.0,5056.0,-6.48,551.27,236.77,402.6,627.17,0.13029,0.25998,78.046,193.2,76.0,93.95,10.7364,1.00795,0.28205,0.23014,1.0,,558.0,810.0,0.011475,718.1018,,14976401067.779535,1.4976401067779533e+19,0.39027,240.861362,266.67,5.983199360741521,5.983199360741521,0.5617121004861422,0.1571813065550041,0.128252812942984,52.356616737609066,215.0,79396.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,16.0,42218.91893518518,2019-08-03
196,25824,25824,79397.0,215.0,48.063378,-119.136489,15868.0,5045.0,-6.45,552.1,252.06,402.34,639.95,0.02396,0.17079,74.453,83.2,76.0,91.58,13.2565,0.98094,0.26166,0.31253,1.0,,325.0,739.0,0.011341,753.0819,,14997262580.5705,1.49972625805705e+19,0.19475,240.863511,266.7,7.397895631282583,7.397895631282582,0.5474213963376711,0.1460214514299702,0.1744098609470633,51.10694994250811,215.0,79397.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,17.0,42218.91894675926,2019-08-03
197,25825,25825,79398.0,215.0,48.064694,-119.134283,15833.0,5035.0,-6.38,552.88,252.1,402.38,634.88,0.02827,0.04962,74.168,53.1,76.0,100.65,12.2879,0.6107,0.13466,0.25999,1.0,,350.0,663.0,0.011324,775.1,,15014509710.058918,1.5014509710058918e+19,0.07789,240.865717,266.77,6.8652467621010045,6.8652467621010045,0.3411979424975043,0.0752345094755427,0.1452563502045622,56.23313068998496,215.0,79398.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,18.0,42218.918958333335,2019-08-03
198,25826,25826,79399.0,215.0,48.065964,-119.132021,15800.0,5025.0,-6.28,553.62,255.55,402.51,632.25,0.03059,0.07663,73.877,58.9,76.0,127.77,10.1466,0.52678,0.095515,0.26689,1.0,,467.0,719.0,0.011118,760.9993,,15028972138.357204,1.5028972138357205e+19,0.10722,240.867979,266.87,5.674363427493493,5.674363427493494,0.294595348819804,0.0534156094432658,0.1492550071121103,71.45382838890305,215.0,79399.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,19.0,42218.918969907405,2019-08-03
199,25827,25827,79400.0,215.0,48.067187,-119.129707,15770.0,5016.0,-6.17,554.3,263.76,402.4,638.36,0.02919,0.07082,74.015,67.9,76.0,131.61,10.4718,0.76944,0.093264,0.31816,1.0,,428.0,763.0,0.010764,773.411,,15041232133.1913,1.50412321331913e+19,0.1000099999999999,240.870293,266.98,5.86100485826637,5.861004858266369,0.4306510416685264,0.0521993121623173,0.1780722803821719,73.66134278695516,215.0,79400.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,20.0,42218.91898148148,2019-08-03
200,25828,25828,79401.0,215.0,48.068362,-119.127344,15743.0,5009.0,-6.12,554.9,288.93,402.34,663.98,0.04912,0.01353,72.835,41.8,76.0,122.6,13.7191,0.73617,0.15643,0.29615,1.0,,400.0,697.0,0.010584,795.5,,15054694017.40946,1.505469401740946e+19,0.06265,240.872656,267.03,7.685371813245312,7.685371813245313,0.4123987847422063,0.0876313105630809,0.1659017619590643,68.67991226129085,215.0,79401.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,21.0,42218.91899305556,2019-08-03
201,25829,25829,79402.0,215.0,48.069488,-119.124934,15718.0,5002.0,-6.1,555.47,309.69,402.25,685.18,0.02516,0.01492,70.791,31.6,76.0,150.29,14.6722,0.50962,0.24803,0.31587,1.0,,273.0,681.0,0.010659,870.1282,,15069029741.961472,1.5069029741961474e+19,0.04008,240.875066,267.04999999999995,8.227120472212016,8.227120472212018,0.2857584503379649,0.13907748604318,0.1771173064405889,84.27188395528577,215.0,79402.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,22.0,42218.91900462963,2019-08-03
202,25830,25830,79403.0,215.0,48.070566,-119.122482,15698.0,4996.0,-6.07,555.92,315.0,402.23,689.4,0.02777,-0.00378,69.368,27.0,76.0,256.19,12.7734,0.58806,0.19886,0.29848,1.0,,374.0,607.0,0.010829,876.6984,,15079543522.55087,1.507954352255087e+19,0.02399,240.877518,267.08,7.167406494852297,7.167406494852297,0.3299720562546261,0.1115842653926384,0.1674830108337258,143.75325832716504,215.0,79403.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,23.0,42218.919016203705,2019-08-03
203,25831,25831,79404.0,215.0,48.071594,-119.119991,15679.0,4991.0,-6.06,556.34,318.15,402.53,690.74,0.0284,0.01454,69.451,36.9,76.0,136.37,12.7395,0.65065,0.086602,0.27402,1.0,,353.0,576.0,0.010682,877.2791,,15090371170.719576,1.5090371170719576e+19,0.04294,240.880009,267.09,7.15351733085422,7.15351733085422,0.3653546882782132,0.0486289813482975,0.1538684264689095,76.57483876200715,215.0,79404.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,24.0,42218.919027777774,2019-08-03
204,25832,25832,79405.0,215.0,48.072573,-119.117464,15665.0,4987.0,-6.01,556.66,317.8,402.35,693.11,0.01572,0.07837,69.161,35.9,76.0,157.55,13.6668,0.64168,0.15379,0.34851,1.0,,234.0,495.0,0.010764,845.6,,15096224912.831684,1.5096224912831689e+19,0.09409,240.882536,267.14,7.6771941741129694,7.6771941741129694,0.3604576021925257,0.0863900614655101,0.1957721589267503,88.5022055002999,215.0,79405.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,25.0,42218.91903935185,2019-08-03
205,25833,25833,79406.0,215.0,48.073502,-119.114904,15654.0,4984.0,-5.98,556.91,316.88,402.42,688.69,0.01396,0.0263,69.372,22.4,76.0,130.72,14.1333,0.9057,0.18026,0.28014,1.0,,352.0,581.0,0.010697,866.6048,,15101308848.708515,1.5101308848708518e+19,0.04026,240.885096,267.17,7.941919776438442,7.941919776438441,0.5089396490218346,0.1012934317463574,0.1574189613304369,73.45543879886742,215.0,79406.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,26.0,42218.91905092593,2019-08-03
206,25834,25834,79407.0,215.0,48.074383,-119.112316,15645.0,4982.0,-6.01,557.11,317.21,402.27,692.16,0.01254,0.01696,69.087,23.7,76.0,133.59,16.3595,0.8837,0.31858,0.4717,1.0,,342.0,587.0,0.010563,882.2328,,15108428594.092731,1.510842859409273e+19,0.0295,240.887684,267.14,9.197221606118976,9.197221606118976,0.4968113165639133,0.1791039371177226,0.2651871653538507,75.10356883532103,215.0,79407.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,27.0,42218.9190625,2019-08-03
207,25835,25835,79408.0,215.0,48.075215,-119.109701,15640.0,4981.0,-5.97,557.22,317.56,402.34,693.27,0.01166,0.03401,69.153,14.0,76.0,116.69,18.5977,1.56136,0.33638,0.66288,1.0,,293.0,638.0,0.010431,892.7,,15109149359.458029,1.5109149359458028e+19,0.04567,240.890299,267.17999999999995,10.456024222657469,10.45602422265747,0.8778299456539501,0.1891200217240583,0.3726852963923057,65.60561072293349,215.0,79408.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,28.0,42218.91907407408,2019-08-03
208,25836,25836,79409.0,215.0,48.075999,-119.107063,15636.0,4981.0,-5.97,557.31,317.3,402.28,692.87,0.02099,0.02125,69.07,36.4,76.0,167.12,14.6453,0.63699,0.21656,0.2947,1.0,,332.0,621.0,0.010618,882.6703,,15111589730.303207,1.5111589730303207e+19,0.04224,240.892937,267.17999999999995,8.235230419268408,8.235230419268408,0.3581872289929044,0.12177432347557,0.1657133964178542,93.9736098043834,215.0,79409.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,29.0,42218.91908564815,2019-08-03
209,25837,25837,79410.0,215.0,48.076735,-119.104405,15635.0,4981.0,-5.94,557.34,317.65,402.11,696.77,0.01973,0.02832,69.092,24.4,76.0,125.19,13.4928,0.65007,0.15694,0.28492,1.0,,304.0,501.0,0.010696,884.5547,,15110706498.89556,1.511070649889556e+19,0.04805,240.895595,267.21,7.586722194420062,7.586722194420063,0.3655209072191576,0.088244113986147,0.1602046193254301,70.39174608083182,215.0,79410.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,30.0,42218.91909722222,2019-08-03
210,25838,25838,79411.0,215.0,48.077422,-119.10173,15637.0,4982.0,-5.9,557.29,307.57,401.8,691.78,0.02009,0.01455,70.11,30.5,76.0,120.13,14.8695,0.57578,0.19705,0.36081,1.0,,326.0,352.0,0.010808,898.8,,15107089433.82886,1.510708943382886e+19,0.03464,240.89827,267.25,8.358810776346246,8.358810776346244,0.3236716815497925,0.110770615251288,0.2028274330820463,67.53044410117855,215.0,79411.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,31.0,42218.9191087963,2019-08-03
211,25839,25839,79412.0,215.0,48.078063,-119.09904,15639.0,4983.0,-5.84,557.25,274.72,401.54,641.84,0.02639,-0.02341,71.551,41.6,76.0,79.95,13.7464,0.61484,0.23094,0.32946,1.0,,307.0,274.0,0.010842,875.0381,,15102614437.497538,1.5102614437497537e+19,0.00298,240.90096,267.31,7.725177034866744,7.725177034866745,0.3455266723009275,0.129783243935294,0.1851493355283708,44.93015654553892,215.0,79412.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,32.0,42218.91912037037,2019-08-03
212,25840,25840,79413.0,215.0,48.07866,-119.096338,15644.0,4984.0,-5.83,557.13,266.04,401.39,631.29,0.02158,0.02126,72.201,27.7,76.0,163.28,14.0384,0.84034,0.27833,0.2894,1.0,,295.0,225.0,0.010837,833.5682,,15098797349.908651,1.509879734990865e+19,0.04284,240.903662,267.32,7.887280704408913,7.887280704408913,0.4721333960524693,0.156375857537763,0.1625953837941602,91.7366076914668,215.0,79413.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,33.0,42218.91913194444,2019-08-03
213,25841,25841,79414.0,215.0,48.079218,-119.093629,15651.0,4985.0,-5.89,556.98,258.25,401.19,621.71,0.01361,0.0505,71.933,42.2,76.0,66.22,11.7672,0.57856,0.27686,0.21548,1.0,,316.0,265.0,0.01085,780.8,,15098120969.992596,1.5098120969992595e+19,0.06411,240.906371,267.26,6.610942261707523,6.610942261707523,0.3250413653998831,0.1555429902250616,0.121059031762249,37.20312364626013,215.0,79414.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,34.0,42218.91914351852,2019-08-03
214,25842,25842,79415.0,215.0,48.079745,-119.090915,15660.0,4985.0,-5.86,556.77,259.52,401.04,623.64,0.00908,0.05605,71.84,32.0,76.0,110.83,10.1259,0.72262,0.24611,0.25824,1.0,,254.0,310.0,0.011008,765.1913,,15090734537.198996,1.5090734537198998e+19,0.06513,240.909085,267.29,5.686058742354624,5.686058742354624,0.4057772413711669,0.1381996580136972,0.1450110913228116,62.23504976497527,215.0,79415.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,35.0,42218.91915509259,2019-08-03
215,25843,25843,79416.0,215.0,48.080245,-119.088199,15663.0,4984.0,-5.86,556.7,259.04,400.91,621.57,0.01593,0.04938,71.654,27.3,76.0,73.28,11.0315,0.8786,0.18078,0.27937,1.0,,336.0,285.0,0.011165,764.5755,,15088837252.11251,1.508883725211251e+19,0.06531,240.911801,267.29,6.193807050252087,6.193807050252087,0.4933036191226473,0.101501739432042,0.1568566265357318,41.144194410775775,215.0,79416.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,36.0,42218.91916666667,2019-08-03
216,25844,25844,79417.0,215.0,48.080724,-119.085481,15657.0,4981.0,-5.86,556.84,263.13,400.99,631.02,0.01124,0.03188,71.74,27.6,76.0,154.63,14.1133,1.42333,0.14167,0.4297,1.0,,380.0,337.0,0.011196,763.1132,,15092631822.285484,1.5092631822285484e+19,0.04312,240.914519,267.29,7.926124312294919,7.926124312294919,0.799351712031823,0.0795628259388535,0.2413224133968049,86.84124920537106,215.0,79417.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,37.0,42218.91917824074,2019-08-03
217,25845,25845,79418.0,215.0,48.081183,-119.082761,15645.0,4976.0,-5.78,557.11,270.71,400.91,645.52,0.01953,0.05866,71.538,23.9,76.0,95.75,15.9364,1.8795,0.13793,0.3602,1.0,,362.0,403.0,0.011249,754.2,,15095431853.334076,1.5095431853334075e+19,0.07819,240.917239,267.37,8.951649977524028,8.95164997752403,1.055735682635753,0.0774767878190739,0.2023282750121831,53.78382102281104,215.0,79418.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,38.0,42218.91918981481,2019-08-03
218,25846,25846,79419.0,215.0,48.081538,-119.080583,15630.0,4970.0,-5.73,557.45,284.3,400.92,667.6,0.01334,0.0667,71.778,45.8,76.0,92.53,12.8774,0.72641,0.18126,0.27831,1.0,,343.0,277.0,0.011362,808.5203,,15101820338.059778,1.510182033805978e+19,0.08004,240.919417,267.42,7.236437471192366,7.236437471192365,0.408205114654266,0.1018588112529181,0.1563959271753263,51.99710805049385,215.0,79419.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,39.0,42218.91920138889,2019-08-03
219,25847,25847,79420.0,215.0,48.082048,-119.077314,15610.0,4962.0,-5.7,557.9,313.21,401.0,720.07,0.01924,-0.00418,70.656,21.0,76.0,78.06,15.0466,0.73125,0.26726,0.4608,1.0,,430.0,359.0,0.011364,842.1432,,15112315895.36744,1.5112315895367438e+19,0.01506,240.922686,267.45,8.46129286833915,8.46129286833915,0.4112105332748264,0.1502907721340582,0.259125899122106,43.89619723409635,215.0,79420.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,40.0,42218.91921296297,2019-08-03
220,25848,25848,79421.0,215.0,48.082456,-119.074588,15585.0,4951.0,-5.63,558.47,316.0,401.21,701.86,0.00979,0.05154,69.658,38.9,76.0,107.91,15.8284,0.57351,0.22894,0.39363,1.0,,381.0,371.0,0.011414,868.8,,15123797605.180862,1.5123797605180862e+19,0.06133,240.925412,267.52,8.907692204288248,8.907692204288248,0.3227521768518202,0.1288397471159277,0.2215217509270666,60.72812575906248,215.0,79421.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,41.0,42218.91922453704,2019-08-03
221,25849,25849,79422.0,215.0,48.082847,-119.071858,15553.0,4940.0,-5.57,559.19,310.26,401.21,679.01,0.01409,0.03967,68.831,33.1,76.0,130.08,14.8696,0.69903,0.20922,0.33925,1.0,,308.0,339.0,0.011437,856.084,,15139900147.983055,1.5139900147983057e+19,0.0537599999999999,240.928142,267.58,8.377021407436747,8.377021407436748,0.3938094686098153,0.1178673547952813,0.1911217862264564,73.2825997121222,215.0,79422.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,42.0,42218.91923611111,2019-08-03
222,25850,25850,79423.0,215.0,48.083224,-119.069125,15514.0,4926.0,-5.49,560.07,285.51,401.74,620.01,0.005,0.05874,68.976,23.0,76.0,87.31,12.3022,0.7962,0.12875,0.30398,1.0,,201.0,413.0,0.011586,832.7872,,15159193646.677916,1.5159193646677916e+19,0.06374,240.930875,267.66,6.939468558874668,6.939468558874668,0.4491233166893736,0.072625756121272,0.1714701153067518,49.25013411221956,215.0,79423.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,43.0,42218.91924768518,2019-08-03
223,25851,25851,79424.0,215.0,48.083588,-119.066389,15470.0,4911.0,-5.43,561.07,282.1,401.91,610.42,0.00773,0.05401,68.742,40.3,76.0,79.78,13.8382,0.60488,0.11898,0.25233,1.0,,237.0,480.0,0.011652,796.8,,15182856787.136568,1.518285678713657e+19,0.06174,240.933611,267.72,7.81808570592164,7.818085705921641,0.3417354628346086,0.0672194242958301,0.1425573821866433,45.07283299984307,215.0,79424.0,20190803,20190803,2019.0,8.0,3.0,22.0,3.0,44.0,42218.91925925926,2019-08-03
